,金刚石负荷功率,玄武岩负荷功率,单位
4745,394.89,220,kW
4746,389.33,220,kW
4747,389.33,220,kW
4748,389.33,220,kW
4749,389.33,220,kW
4750,389.33,220,kW
4751,389.33,220,kW
4752,389.33,220,kW
4753,389.33,220,kW
4754,389.33,220,kW
4755,389.33,220,kW
4756,389.33,220,kW
4757,389.33,220,kW
4758,389.33,220,kW
4759,389.33,220,kW
4760,394.89,220,kW
4761,394.89,220,kW
4762,394.89,220,kW
4763,394.89,220,kW
4764,394.89,220,kW
4765,395.22,220,kW
4766,394.89,220,kW
4767,394.89,220,kW
4768,394.89,220,kW
4769,394.89,220,kW
4770,389.33,220,kW
4771,389.33,220,kW
4772,389.33,220,kW
4773,389.33,220,kW
4774,389.33,220,kW
4775,389.33,220,kW
4776,389.33,220,kW
4777,389.33,220,kW
4778,389.33,220,kW
4779,389.33,220,kW
4780,389.33,220,kW
4781,389.33,220,kW
4782,389.33,220,kW
4783,389.33,220,kW
4784,394.89,220,kW
4785,394.89,220,kW
4786,394.89,220,kW
4787,394.89,220,kW
4788,394.89,220,kW
4789,394.89,220,kW
4790,394.89,220,kW
4791,394.89,220,kW
4792,395.22,220,kW
4793,394.89,220,kW
4794,389.33,220,kW
4795,389.33,220,kW
4796,389.33,220,kW
4797,389.33,220,kW
4798,389.33,220,kW
4799,389.33,220,kW
4800,389.33,220,kW
4801,389.33,220,kW
4802,389.33,220,kW
4803,389.33,220,kW
4804,389.33,220,kW
4805,389.33,220,kW
4806,389.33,220,kW
4807,389.33,220,kW
4808,394.89,220,kW
4809,394.89,220,kW
4810,394.89,220,kW
4811,394.89,220,kW
4812,394.1,220,kW
4813,392.53,220,kW
4814,390.96,220,kW
4815,389.38,220,kW
4816,387.81,220,kW
4817,386.24,220,kW
4818,379.43,220,kW
4819,377.53,220,kW
4820,375.95,220,kW
4821,374.38,220,kW
4822,372.81,220,kW
4823,371.23,220,kW
4824,369.66,220,kW
4825,368.09,220,kW
4826,366.51,220,kW
4827,364.94,220,kW
4828,363.37,220,kW
4829,361.8,220,kW
4830,360.22,220,kW
4831,358.65,220,kW
4832,362.64,220,kW
4833,361.06,220,kW
4834,359.49,220,kW
4835,357.92,220,kW
4836,356.34,220,kW
4837,354.77,220,kW
4838,353.2,220,kW
4839,351.62,220,kW
4840,350.05,220,kW
4841,348.48,220,kW
4842,341.34,220,kW
4843,339.77,220,kW
4844,338.2,220,kW
4845,336.96,220,kW
4846,335.05,220,kW
4847,333.48,220,kW
4848,331.9,220,kW
4849,330.33,220,kW
4850,328.76,220,kW
4851,327.18,220,kW
4852,325.61,220,kW
4853,324.04,220,kW
4854,322.46,220,kW
4855,320.89,220,kW
4856,324.88,220,kW
4857,323.31,220,kW
4858,321.73,220,kW
4859,320.16,220,kW
4860,318.59,220,kW
4861,317.01,220,kW
4862,315.44,220,kW
4863,313.87,220,kW
4864,312.29,220,kW
4865,310.72,220,kW
4866,303.59,220,kW
4867,302.01,220,kW
4868,300.44,220,kW
4869,298.87,220,kW
4870,297.29,220,kW
4871,295.72,220,kW
4872,294.48,220,kW
4873,292.57,220,kW
4874,291,220,kW
4875,289.43,220,kW
4876,287.85,220,kW
4877,286.28,220,kW
4878,284.71,220,kW
4879,283.13,220,kW
4880,287.12,220,kW
4881,285.55,220,kW
4882,298.53,220,kW
4883,326.06,220,kW
4884,353.59,220,kW
4885,381.12,220,kW
4886,378.94,220,kW
4887,347.06,220,kW
4888,315.17,220,kW
4889,283.28,220,kW
4890,245.83,220,kW
4891,213.94,220,kW
4892,88.99,220,kW
4893,198,220,kW
4894,221.08,220,kW
4895,267.24,220,kW
4896,290.33,220,kW
4897,290.33,220,kW
4898,290.33,220,kW
4899,290.33,220,kW
4900,339.83,220,kW
4901,389.33,220,kW
4902,389.33,220,kW
4903,389.33,220,kW
4904,394.89,220,kW
4905,394.89,220,kW
4906,394.89,220,kW
4907,394.89,220,kW
4908,394.89,220,kW
4909,394.89,220,kW
4910,394.89,220,kW
4911,394.89,220,kW
4912,394.89,220,kW
4913,395.22,220,kW
4914,389.33,220,kW
4915,389.33,220,kW
4916,389.33,220,kW
4917,389.33,220,kW
4918,389.33,220,kW
4919,389.33,220,kW
4920,389.33,220,kW
4921,389.33,220,kW
4922,389.33,220,kW
4923,389.33,220,kW
4924,389.33,220,kW
4925,389.33,220,kW
4926,389.33,220,kW
4927,389.33,220,kW
4928,394.89,220,kW
4929,394.89,220,kW
4930,394.89,220,kW
4931,394.89,220,kW
4932,394.89,220,kW
4933,394.89,220,kW
4934,394.89,220,kW
4935,394.89,220,kW
4936,394.89,220,kW
4937,394.89,220,kW
4938,389.33,220,kW
4939,389.66,220,kW
4940,389.33,220,kW
4941,389.33,220,kW
4942,389.33,220,kW
4943,389.33,220,kW
4944,389.33,220,kW
4945,389.33,220,kW
4946,389.33,220,kW
4947,389.33,220,kW
4948,389.33,220,kW
4949,389.33,220,kW
4950,389.33,220,kW
4951,389.33,220,kW
4952,394.89,220,kW
4953,394.89,220,kW
4954,394.89,220,kW
4955,394.89,220,kW
4956,394.89,220,kW
4957,394.89,220,kW
4958,394.89,220,kW
4959,394.89,220,kW
4960,394.89,220,kW
4961,394.89,220,kW
4962,389.33,220,kW
4963,389.33,220,kW
4964,389.33,220,kW
4965,389.33,220,kW
4966,389.66,220,kW
4967,389.33,220,kW
4968,389.33,220,kW
4969,389.33,220,kW
4970,389.33,220,kW
4971,389.33,220,kW
4972,389.33,220,kW
4973,389.33,220,kW
4974,389.33,220,kW
4975,389.33,220,kW
4976,394.89,220,kW
4977,394.89,220,kW
4978,394.89,220,kW
4979,394.89,220,kW
4980,394.89,220,kW
4981,394.89,220,kW
4982,394.89,220,kW
4983,394.89,220,kW
4984,394.89,220,kW
4985,394.89,220,kW
4986,389.33,220,kW
4987,389.33,220,kW
4988,389.33,220,kW
4989,389.33,220,kW
4990,389.33,220,kW
4991,389.33,220,kW
4992,389.33,220,kW
4993,389.66,220,kW
4994,389.33,220,kW
4995,389.33,220,kW
4996,389.33,220,kW
4997,389.33,220,kW
4998,389.33,220,kW
4999,389.33,220,kW
5000,394.89,220,kW
5001,394.89,220,kW
5002,394.89,220,kW
5003,394.89,220,kW
5004,394.89,220,kW
5005,394.89,220,kW
5006,394.89,220,kW
5007,394.89,220,kW
5008,394.89,220,kW
5009,394.89,220,kW
5010,389.33,220,kW
5011,389.33,220,kW
5012,389.33,220,kW
5013,388.54,220,kW
5014,386.97,220,kW
5015,385.39,220,kW
5016,383.82,220,kW
5017,382.25,220,kW
5018,380.67,220,kW
5019,379.43,220,kW
5020,377.53,220,kW
5021,375.95,220,kW
5022,374.38,220,kW
5023,372.81,220,kW
5024,376.8,220,kW
5025,375.22,220,kW
5026,373.65,220,kW
5027,372.08,220,kW
5028,370.5,220,kW
5029,368.93,220,kW
5030,367.36,220,kW
5031,365.78,220,kW
5032,364.21,220,kW
5033,362.64,220,kW
5034,355.5,220,kW
5035,353.93,220,kW
5036,352.36,220,kW
5037,350.78,220,kW
5038,349.21,220,kW
5039,347.64,220,kW
5040,346.06,220,kW
5041,344.49,220,kW
5042,342.92,220,kW
5043,341.34,220,kW
5044,339.77,220,kW
5045,338.2,220,kW
5046,336.96,220,kW
5047,335.05,220,kW
5048,339.04,220,kW
5049,337.47,220,kW
5050,335.89,220,kW
5051,334.32,220,kW
5052,332.75,220,kW
5053,331.17,220,kW
5054,329.6,220,kW
5055,328.03,220,kW
5056,326.45,220,kW
5057,324.88,220,kW
5058,317.75,220,kW
5059,316.17,220,kW
5060,314.6,220,kW
5061,313.03,220,kW
5062,311.45,220,kW
5063,309.88,220,kW
5064,308.31,220,kW
5065,306.73,220,kW
5066,305.16,220,kW
5067,303.59,220,kW
5068,302.01,220,kW
5069,300.44,220,kW
5070,298.87,220,kW
5071,297.29,220,kW
5072,301.28,220,kW
5073,300.04,220,kW
5074,298.14,220,kW
5075,296.56,220,kW
5076,294.99,220,kW
5077,293.42,220,kW
5078,291.84,220,kW
5079,290.27,220,kW
5080,288.7,220,kW
5081,287.12,220,kW
5082,279.99,220,kW
5083,292.97,220,kW
5084,320.5,220,kW
5085,348.03,220,kW
5086,375.56,220,kW
5087,373.38,220,kW
5088,341.49,220,kW
5089,309.61,220,kW
5090,277.72,220,kW
5091,245.83,220,kW
5092,213.94,220,kW
5093,88.99,220,kW
5094,198,220,kW
5095,221.08,220,kW
5096,272.81,220,kW
5097,295.89,220,kW
5098,295.89,220,kW
5099,295.89,220,kW
5100,295.89,220,kW
5101,345.39,220,kW
5102,394.89,220,kW
5103,394.89,220,kW
5104,394.89,220,kW
5105,394.89,220,kW
5106,389.33,220,kW
5107,389.33,220,kW
5108,389.33,220,kW
5109,389.33,220,kW
5110,389.33,220,kW
5111,389.33,220,kW
5112,389.33,220,kW
5113,389.33,220,kW
5114,389.66,220,kW
5115,389.33,220,kW
5116,389.33,220,kW
5117,389.33,220,kW
5118,389.33,220,kW
5119,389.33,220,kW
5120,394.89,220,kW
5121,394.89,220,kW
5122,394.89,220,kW
5123,394.89,220,kW
5124,394.89,220,kW
5125,394.89,220,kW
5126,394.89,220,kW
5127,394.89,220,kW
5128,394.89,220,kW
5129,394.89,220,kW
5130,389.33,220,kW
5131,389.33,220,kW
5132,389.33,220,kW
5133,389.33,220,kW
5134,389.33,220,kW
5135,389.33,220,kW
5136,389.33,220,kW
5137,389.33,220,kW
5138,389.33,220,kW
5139,389.33,220,kW
5140,389.66,220,kW
5141,389.33,220,kW
5142,389.33,220,kW
5143,389.33,220,kW
5144,394.89,220,kW
5145,394.89,220,kW
5146,394.89,220,kW
5147,394.89,220,kW
5148,394.89,220,kW
5149,394.89,220,kW
5150,394.89,220,kW
5151,394.89,220,kW
5152,394.89,220,kW
5153,394.89,220,kW
5154,389.33,220,kW
5155,389.33,220,kW
5156,389.33,220,kW
5157,389.33,220,kW
5158,389.33,220,kW
5159,389.33,220,kW
5160,389.33,220,kW
5161,389.33,220,kW
5162,389.33,220,kW
5163,389.33,220,kW
5164,389.33,220,kW
5165,389.33,220,kW
5166,389.33,220,kW
5167,389.66,220,kW
5168,394.89,220,kW
5169,394.89,220,kW
5170,394.89,220,kW
5171,394.89,220,kW
5172,394.89,220,kW
5173,394.89,220,kW
5174,394.89,220,kW
5175,394.89,220,kW
5176,394.89,220,kW
5177,394.89,220,kW
5178,389.33,220,kW
5179,389.33,220,kW
5180,389.33,220,kW
5181,389.33,220,kW
5182,389.33,220,kW
5183,389.33,220,kW
5184,389.33,220,kW
5185,389.33,220,kW
5186,389.33,220,kW
5187,389.33,220,kW
5188,389.33,220,kW
5189,389.33,220,kW
5190,389.33,220,kW
5191,389.33,220,kW
5192,394.89,220,kW
5193,394.89,220,kW
5194,395.22,220,kW
5195,394.89,220,kW
5196,394.89,220,kW
5197,394.89,220,kW
5198,394.89,220,kW
5199,394.89,220,kW
5200,394.89,220,kW
5201,394.89,220,kW
5202,389.33,220,kW
5203,389.33,220,kW
5204,389.33,220,kW
5205,389.33,220,kW
5206,389.33,220,kW
5207,389.33,220,kW
5208,389.33,220,kW
5209,389.33,220,kW
5210,389.33,220,kW
5211,389.33,220,kW
5212,389.33,220,kW
5213,389.33,220,kW
5214,388.54,220,kW
5215,386.97,220,kW
5216,390.96,220,kW
5217,389.38,220,kW
5218,387.81,220,kW
5219,386.24,220,kW
5220,385,220,kW
5221,383.09,220,kW
5222,381.52,220,kW
5223,379.94,220,kW
5224,378.37,220,kW
5225,376.8,220,kW
5226,369.66,220,kW
5227,368.09,220,kW
5228,366.51,220,kW
5229,364.94,220,kW
5230,363.37,220,kW
5231,361.8,220,kW
5232,360.22,220,kW
5233,358.65,220,kW
5234,357.08,220,kW
5235,355.5,220,kW
5236,353.93,220,kW
5237,352.36,220,kW
5238,350.78,220,kW
5239,349.21,220,kW
5240,353.2,220,kW
5241,351.62,220,kW
5242,350.05,220,kW
5243,348.48,220,kW
5244,346.91,220,kW
5245,345.33,220,kW
5246,343.76,220,kW
5247,342.52,220,kW
5248,340.61,220,kW
5249,339.04,220,kW
5250,331.9,220,kW
5251,330.33,220,kW
5252,328.76,220,kW
5253,327.18,220,kW
5254,325.61,220,kW
5255,324.04,220,kW
5256,322.46,220,kW
5257,320.89,220,kW
5258,319.32,220,kW
5259,317.75,220,kW
5260,316.17,220,kW
5261,314.6,220,kW
5262,313.03,220,kW
5263,311.45,220,kW
5264,315.44,220,kW
5265,313.87,220,kW
5266,312.29,220,kW
5267,310.72,220,kW
5268,309.15,220,kW
5269,307.57,220,kW
5270,306,220,kW
5271,304.43,220,kW
5272,302.86,220,kW
5273,301.28,220,kW
5274,294.48,220,kW
5275,292.57,220,kW
5276,291,220,kW
5277,289.43,220,kW
5278,287.85,220,kW
5279,286.28,220,kW
5280,284.71,220,kW
5281,283.13,220,kW
5282,281.56,220,kW
5283,279.99,220,kW
5284,292.97,220,kW
5285,320.5,220,kW
5286,348.03,220,kW
5287,375.56,220,kW
5288,378.94,220,kW
5289,347.06,220,kW
5290,315.17,220,kW
5291,283.28,220,kW
5292,251.39,220,kW
5293,219.5,220,kW
5294,94.55,220,kW
5295,203.56,220,kW
5296,226.64,220,kW
5297,272.81,220,kW
5298,290.33,220,kW
5299,290.33,220,kW
5300,290.33,220,kW
5301,290.33,220,kW
5302,339.83,220,kW
5303,389.33,220,kW
5304,389.33,220,kW
5305,389.33,220,kW
5306,389.33,220,kW
5307,389.33,220,kW
5308,389.33,220,kW
5309,389.33,220,kW
5310,389.33,220,kW
5311,389.33,220,kW
5312,394.89,220,kW
5313,394.89,220,kW
5314,394.89,220,kW
5315,395.22,220,kW
5316,394.89,220,kW
5317,394.89,220,kW
5318,394.89,220,kW
5319,394.89,220,kW
5320,394.89,220,kW
5321,394.89,220,kW
5322,389.33,220,kW
5323,389.33,220,kW
5324,389.33,220,kW
5325,389.33,220,kW
5326,389.33,220,kW
5327,389.33,220,kW
5328,389.33,220,kW
5329,389.33,220,kW
5330,389.33,220,kW
5331,389.33,220,kW
5332,389.33,220,kW
5333,389.33,220,kW
5334,389.33,220,kW
5335,389.33,220,kW
5336,394.89,220,kW
5337,394.89,220,kW
5338,394.89,220,kW
5339,394.89,220,kW
5340,394.89,220,kW
5341,395.22,220,kW
5342,394.89,220,kW
5343,394.89,220,kW
5344,394.89,220,kW
5345,394.89,220,kW
5346,389.33,220,kW
5347,389.33,220,kW
5348,389.33,220,kW
5349,389.33,220,kW
5350,389.33,220,kW
5351,389.33,220,kW
5352,389.33,220,kW
5353,389.33,220,kW
5354,389.33,220,kW
5355,389.33,220,kW
5356,389.33,220,kW
5357,389.33,220,kW
5358,389.33,220,kW
5359,389.33,220,kW
5360,394.89,220,kW
5361,394.89,220,kW
5362,394.89,220,kW
5363,394.89,220,kW
5364,394.89,220,kW
5365,394.89,220,kW
5366,394.89,220,kW
5367,394.89,220,kW
5368,395.22,220,kW
5369,394.89,220,kW
5370,389.33,220,kW
5371,389.33,220,kW
5372,389.33,220,kW
5373,389.33,220,kW
5374,389.33,220,kW
5375,389.33,220,kW
5376,389.33,220,kW
5377,389.33,220,kW
5378,389.33,220,kW
5379,389.33,220,kW
5380,389.33,220,kW
5381,389.33,220,kW
5382,389.33,220,kW
5383,389.33,220,kW
5384,394.89,220,kW
5385,394.89,220,kW
5386,394.89,220,kW
5387,394.89,220,kW
5388,394.89,220,kW
5389,394.89,220,kW
5390,394.89,220,kW
5391,394.89,220,kW
5392,394.89,220,kW
5393,394.89,220,kW
5394,389.33,220,kW
5395,389.66,220,kW
5396,389.33,220,kW
5397,389.33,220,kW
5398,389.33,220,kW
5399,389.33,220,kW
5400,389.33,220,kW
5401,389.33,220,kW
5402,389.33,220,kW
5403,389.33,220,kW
5404,389.33,220,kW
5405,389.33,220,kW
5406,389.33,220,kW
5407,389.33,220,kW
5408,394.89,220,kW
5409,394.89,220,kW
5410,394.89,220,kW
5411,394.89,220,kW
5412,394.89,220,kW
5413,394.89,220,kW
5414,394.89,220,kW
5415,394.1,220,kW
5416,392.53,220,kW
5417,390.96,220,kW
5418,383.82,220,kW
5419,382.25,220,kW
5420,380.67,220,kW
5421,379.43,220,kW
5422,377.53,220,kW
5423,375.95,220,kW
5424,374.38,220,kW
5425,372.81,220,kW
5426,371.23,220,kW
5427,369.66,220,kW
5428,368.09,220,kW
5429,366.51,220,kW
5430,364.94,220,kW
5431,363.37,220,kW
5432,367.36,220,kW
5433,365.78,220,kW
5434,364.21,220,kW
5435,362.64,220,kW
5436,361.06,220,kW
5437,359.49,220,kW
5438,357.92,220,kW
5439,356.34,220,kW
5440,354.77,220,kW
5441,353.2,220,kW
5442,346.06,220,kW
5443,344.49,220,kW
5444,342.92,220,kW
5445,341.34,220,kW
5446,339.77,220,kW
5447,338.2,220,kW
5448,336.96,220,kW
5449,335.05,220,kW
5450,333.48,220,kW
5451,331.9,220,kW
5452,330.33,220,kW
5453,328.76,220,kW
5454,327.18,220,kW
5455,325.61,220,kW
5456,329.6,220,kW
5457,328.03,220,kW
5458,326.45,220,kW
5459,324.88,220,kW
5460,323.31,220,kW
5461,321.73,220,kW
5462,320.16,220,kW
5463,318.59,220,kW
5464,317.01,220,kW
5465,315.44,220,kW
5466,308.31,220,kW
5467,306.73,220,kW
5468,305.16,220,kW
5469,303.59,220,kW
5470,302.01,220,kW
5471,300.44,220,kW
5472,298.87,220,kW
5473,297.29,220,kW
5474,295.72,220,kW
5475,294.48,220,kW
5476,292.57,220,kW
5477,291,220,kW
5478,289.43,220,kW
5479,287.85,220,kW
5480,291.84,220,kW
5481,290.27,220,kW
5482,288.7,220,kW
5483,287.12,220,kW
5484,285.55,220,kW
5485,298.53,220,kW
5486,326.06,220,kW
5487,353.59,220,kW
5488,381.12,220,kW
5489,378.94,220,kW
5490,341.49,220,kW
5491,309.61,220,kW
5492,277.72,220,kW
5493,245.83,220,kW
5494,213.94,220,kW
5495,88.99,220,kW
5496,198,220,kW
5497,221.08,220,kW
5498,267.24,220,kW
5499,290.33,220,kW
5500,290.33,220,kW
5501,290.33,220,kW
5502,290.33,220,kW
5503,339.83,220,kW
5504,394.89,220,kW
5505,394.89,220,kW
5506,394.89,220,kW
5507,394.89,220,kW
5508,394.89,220,kW
5509,394.89,220,kW
5510,394.89,220,kW
5511,394.89,220,kW
5512,394.89,220,kW
5513,394.89,220,kW
5514,389.33,220,kW
5515,389.33,220,kW
5516,389.66,220,kW
5517,389.33,220,kW
5518,389.33,220,kW
5519,389.33,220,kW
5520,389.33,220,kW
5521,389.33,220,kW
5522,389.33,220,kW
5523,389.33,220,kW
5524,389.33,220,kW
5525,389.33,220,kW
5526,389.33,220,kW
5527,389.33,220,kW
5528,394.89,220,kW
5529,394.89,220,kW
5530,394.89,220,kW
5531,394.89,220,kW
5532,394.89,220,kW
5533,394.89,220,kW
5534,394.89,220,kW
5535,394.89,220,kW
5536,394.89,220,kW
5537,394.89,220,kW
5538,389.33,220,kW
5539,389.33,220,kW
5540,389.33,220,kW
5541,389.33,220,kW
5542,389.66,220,kW
5543,389.33,220,kW
5544,389.33,220,kW
5545,389.33,220,kW
5546,389.33,220,kW
5547,389.33,220,kW
5548,389.33,220,kW
5549,389.33,220,kW
5550,389.33,220,kW
5551,389.33,220,kW
5552,394.89,220,kW
5553,394.89,220,kW
5554,394.89,220,kW
5555,394.89,220,kW
5556,394.89,220,kW
5557,394.89,220,kW
5558,394.89,220,kW
5559,394.89,220,kW
5560,394.89,220,kW
5561,394.89,220,kW
5562,389.33,220,kW
5563,389.33,221,kW
5564,389.33,221,kW
5565,389.33,221,kW
5566,389.33,221,kW
5567,389.33,221,kW
5568,389.33,221,kW
5569,389.66,221,kW
5570,389.33,221,kW
5571,389.33,221,kW
5572,389.33,221,kW
5573,389.33,221,kW
5574,389.33,221,kW
5575,389.33,221,kW
5576,394.89,221,kW
5577,394.89,221,kW
5578,394.89,221,kW
5579,394.89,221,kW
5580,394.89,221,kW
5581,394.89,221,kW
5582,394.89,221,kW
5583,394.89,221,kW
5584,394.89,221,kW
5585,394.89,221,kW
5586,389.33,221,kW
5587,389.33,221,kW
5588,389.33,221,kW
5589,389.33,221,kW
5590,389.33,221,kW
5591,389.33,221,kW
5592,389.33,221,kW
5593,389.33,221,kW
5594,389.33,221,kW
5595,389.33,221,kW
5596,389.66,221,kW
5597,389.33,221,kW
5598,389.33,221,kW
5599,389.33,221,kW
5600,394.89,221,kW
5601,394.89,221,kW
5602,394.89,221,kW
5603,394.89,221,kW
5604,394.89,221,kW
5605,394.89,221,kW
5606,394.89,221,kW
5607,394.89,221,kW
5608,394.89,221,kW
5609,394.89,221,kW
5610,389.33,221,kW
5611,389.33,221,kW
5612,389.33,221,kW
5613,389.33,221,kW
5614,389.33,221,kW
5615,389.33,221,kW
5616,388.54,221,kW
5617,386.97,221,kW
5618,385.39,221,kW
5619,383.82,221,kW
5620,382.25,221,kW
5621,380.67,221,kW
5622,379.43,221,kW
5623,377.53,221,kW
5624,381.52,221,kW
5625,379.94,221,kW
5626,378.37,221,kW
5627,376.8,221,kW
5628,375.22,221,kW
5629,373.65,221,kW
5630,372.08,221,kW
5631,370.5,221,kW
5632,368.93,221,kW
5633,367.36,221,kW
5634,360.22,221,kW
5635,358.65,221,kW
5636,357.08,221,kW
5637,355.5,221,kW
5638,353.93,221,kW
5639,352.36,221,kW
5640,350.78,221,kW
5641,349.21,221,kW
5642,347.64,221,kW
5643,346.06,221,kW
5644,344.49,221,kW
5645,342.92,221,kW
5646,341.34,221,kW
5647,339.77,221,kW
5648,343.76,221,kW
5649,342.52,221,kW
5650,340.61,221,kW
5651,339.04,221,kW
5652,337.47,221,kW
5653,335.89,221,kW
5654,334.32,221,kW
5655,332.75,221,kW
5656,331.17,221,kW
5657,329.6,221,kW
5658,322.46,221,kW
5659,320.89,221,kW
5660,319.32,221,kW
5661,317.75,221,kW
5662,316.17,221,kW
5663,314.6,221,kW
5664,313.03,221,kW
5665,311.45,221,kW
5666,309.88,221,kW
5667,308.31,221,kW
5668,306.73,221,kW
5669,305.16,221,kW
5670,303.59,221,kW
5671,302.01,221,kW
5672,306,221,kW
5673,304.43,221,kW
5674,302.86,221,kW
5675,301.28,221,kW
5676,300.04,221,kW
5677,298.14,221,kW
5678,296.56,221,kW
5679,294.99,221,kW
5680,293.42,221,kW
5681,291.84,221,kW
5682,284.71,221,kW
5683,283.13,221,kW
5684,281.56,221,kW
5685,279.99,221,kW
5686,292.97,221,kW
5687,320.5,221,kW
5688,348.03,221,kW
5689,375.56,221,kW
5690,373.38,221,kW
5691,341.49,221,kW
5692,309.61,221,kW
5693,277.72,221,kW
5694,245.83,221,kW
5695,213.94,221,kW
5696,94.55,221,kW
5697,203.56,221,kW
5698,226.64,221,kW
5699,272.81,221,kW
5700,295.89,221,kW
5701,295.89,221,kW
5702,295.89,221,kW
5703,295.89,221,kW
5704,345.39,221,kW
5705,394.89,221,kW
5706,389.33,221,kW
5707,389.33,221,kW
5708,389.33,221,kW
5709,389.33,221,kW
5710,389.33,221,kW
5711,389.33,221,kW
5712,389.33,221,kW
5713,389.33,221,kW
5714,389.33,221,kW
5715,389.33,221,kW
5716,389.33,221,kW
5717,389.66,221,kW
5718,389.33,221,kW
5719,389.33,221,kW
5720,394.89,221,kW
5721,394.89,221,kW
5722,394.89,221,kW
5723,394.89,221,kW
5724,394.89,221,kW
5725,394.89,221,kW
5726,394.89,221,kW
5727,394.89,221,kW
5728,394.89,221,kW
5729,394.89,221,kW
5730,389.33,221,kW
5731,389.33,221,kW
5732,389.33,221,kW
5733,389.33,221,kW
5734,389.33,221,kW
5735,389.33,221,kW
5736,389.33,221,kW
5737,389.33,221,kW
5738,389.33,221,kW
5739,389.33,221,kW
5740,389.33,221,kW
5741,389.33,221,kW
5742,389.33,221,kW
5743,389.66,221,kW
5744,394.89,221,kW
5745,394.89,221,kW
5746,394.89,221,kW
5747,394.89,221,kW
5748,394.89,221,kW
5749,394.89,221,kW
5750,394.89,221,kW
5751,394.89,221,kW
5752,394.89,221,kW
5753,394.89,221,kW
5754,389.33,221,kW
5755,389.33,221,kW
5756,389.33,221,kW
5757,389.33,221,kW
5758,389.33,221,kW
5759,389.33,221,kW
5760,389.33,221,kW
5761,389.33,221,kW
5762,389.33,221,kW
5763,389.33,221,kW
5764,389.33,221,kW
5765,389.33,221,kW
5766,389.33,221,kW
5767,389.33,221,kW
5768,394.89,221,kW
5769,394.89,221,kW
5770,395.22,221,kW
5771,394.89,221,kW
5772,394.89,221,kW
5773,394.89,221,kW
5774,394.89,221,kW
5775,394.89,221,kW
5776,394.89,221,kW
5777,394.89,221,kW
5778,389.33,221,kW
5779,389.33,221,kW
5780,389.33,221,kW
5781,389.33,221,kW
5782,389.33,221,kW
5783,389.33,221,kW
5784,389.33,221,kW
5785,389.33,221,kW
5786,389.33,221,kW
5787,389.33,221,kW
5788,389.33,221,kW
5789,389.33,221,kW
5790,389.33,221,kW
5791,389.33,221,kW
5792,394.89,221,kW
5793,394.89,221,kW
5794,394.89,221,kW
5795,394.89,221,kW
5796,394.89,221,kW
5797,395.22,221,kW
5798,394.89,221,kW
5799,394.89,221,kW
5800,394.89,221,kW
5801,394.89,221,kW
5802,389.33,221,kW
5803,389.33,221,kW
5804,389.33,221,kW
5805,389.33,221,kW
5806,389.33,221,kW
5807,389.33,221,kW
5808,389.33,221,kW
5809,389.33,221,kW
5810,389.33,221,kW
5811,389.33,221,kW
5812,389.33,221,kW
5813,389.33,221,kW
5814,389.33,221,kW
5815,389.33,221,kW
5816,394.89,221,kW
5817,394.1,221,kW
5818,392.53,221,kW
5819,390.96,221,kW
5820,389.38,221,kW
5821,387.81,221,kW
5822,386.24,221,kW
5823,385,221,kW
5824,383.09,221,kW
5825,381.52,221,kW
5826,374.38,221,kW
5827,372.81,221,kW
5828,371.23,221,kW
5829,369.66,221,kW
5830,368.09,221,kW
5831,366.51,221,kW
5832,364.94,221,kW
5833,363.37,221,kW
5834,361.8,221,kW
5835,360.22,221,kW
5836,358.65,221,kW
5837,357.08,221,kW
5838,355.5,221,kW
5839,353.93,221,kW
5840,357.92,221,kW
5841,356.34,221,kW
5842,354.77,221,kW
5843,353.2,221,kW
5844,351.62,221,kW
5845,350.05,221,kW
5846,348.48,221,kW
5847,346.91,221,kW
5848,345.33,221,kW
5849,343.76,221,kW
5850,336.96,221,kW
5851,335.05,221,kW
5852,333.48,221,kW
5853,331.9,221,kW
5854,330.33,221,kW
5855,328.76,221,kW
5856,327.18,221,kW
5857,325.61,221,kW
5858,324.04,221,kW
5859,322.46,221,kW
5860,320.89,221,kW
5861,319.32,221,kW
5862,317.75,221,kW
5863,316.17,221,kW
5864,320.16,221,kW
5865,318.59,221,kW
5866,317.01,221,kW
5867,315.44,221,kW
5868,313.87,221,kW
5869,312.29,221,kW
5870,310.72,221,kW
5871,309.15,221,kW
5872,307.57,221,kW
5873,306,221,kW
5874,298.87,221,kW
5875,297.29,221,kW
5876,295.72,221,kW
5877,294.48,221,kW
5878,292.57,221,kW
5879,291,221,kW
5880,289.43,221,kW
5881,287.85,221,kW
5882,286.28,221,kW
5883,284.71,221,kW
5884,283.13,221,kW
5885,281.56,221,kW
5886,279.99,221,kW
5887,292.97,221,kW
5888,326.06,221,kW
5889,353.59,221,kW
5890,381.12,221,kW
5891,378.94,221,kW
5892,347.06,221,kW
5893,315.17,221,kW
5894,283.28,221,kW
5895,251.39,221,kW
5896,219.5,221,kW
5897,94.55,221,kW
5898,198,221,kW
5899,221.08,221,kW
5900,267.24,221,kW
5901,290.33,221,kW
5902,290.33,221,kW
5903,290.33,221,kW
5904,290.33,221,kW
5905,339.83,221,kW
5906,389.33,221,kW
5907,389.33,221,kW
5908,389.33,221,kW
5909,389.33,221,kW
5910,389.33,221,kW
